experiment_name,weighted_precision,weighted_recall,weighted_f1,macro_precision,macro_recall,macro_f1,f1_score,accuracy
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.926387885445272,0.9260525753366103,0.9254000105726219,0.9254867634845386,0.9152907281299109,0.9193234107138112,0.9193234107138112,0.9260525753366103
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9263742655953734,0.9247702500534302,0.924931099549219,0.9174697891529485,0.923978028054246,0.9201490114745559,0.9201490114745559,0.9247702500534302
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9224496664547599,0.9219918786065399,0.9214111975218756,0.9195916700217106,0.9125282870612885,0.9150524608385725,0.9150524608385725,0.9219918786065399
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9239301094171622,0.92306048300919,0.9224507668116846,0.9215582426397063,0.9135415575344856,0.9162568063565951,0.9162568063565951,0.92306048300919
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9294212317439687,0.9292583885445608,0.9293250702167567,0.9233160512764688,0.9249752342704151,0.9241306775703881,0.9241306775703881,0.9292583885445608
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9259063914931632,0.9260525753366103,0.9254694142597288,0.9247590114139358,0.9153560619288749,0.9193969049680767,0.9193969049680767,0.9260525753366103
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9238664810970766,0.9207095533233597,0.9213861970444117,0.9106393273259602,0.9222302543507362,0.9154721555072435,0.9154721555072435,0.9207095533233597
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9210273829903914,0.9196409489207096,0.9185915378100694,0.9200907699388802,0.9063087131133228,0.9109592112659,0.9109592112659,0.9196409489207096
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9293885191058289,0.9269074588587305,0.9275492701513197,0.9182039937813994,0.9272368022815901,0.9219843904786936,0.9219843904786936,0.9269074588587305
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9201864405906557,0.9168625774738192,0.9176545994580542,0.9066097641476024,0.9178498341190849,0.9112532565078887,0.9112532565078887,0.9168625774738192
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9234821816131594,0.92327420388972,0.9227484339142399,0.9198982215731575,0.9140138525114953,0.9161752997497553,0.9161752997497553,0.92327420388972
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9260658411443247,0.9262662962171404,0.9258385666761852,0.9246892597382135,0.9167992549909784,0.9203250714557322,0.9203250714557322,0.9262662962171404
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9201106414990963,0.9187860653985894,0.91903035250128,0.9100756766475543,0.9169405738897619,0.9131235498814295,0.9131235498814295,0.9187860653985894
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9259076231719227,0.9237016456507801,0.9240951035969814,0.91481284369676,0.9251384960130377,0.9192669188531352,0.9192669188531352,0.9237016456507801
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9234567622008768,0.9219918786065399,0.9212950974960303,0.9211397824059727,0.9115536348291716,0.914581272441655,0.914581272441655,0.9219918786065399
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9264215126881185,0.9245565291729002,0.925069322615239,0.9158595446848058,0.9240205750538385,0.919443547891361,0.919443547891361,0.9245565291729002
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9260354652288013,0.9243428082923701,0.9248282158075926,0.9158473828184214,0.9233744834410104,0.9191786577949156,0.9191786577949156,0.9243428082923701
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9279287043727127,0.9271211797392606,0.926993741380762,0.9217211898968932,0.9226873581281648,0.9216703489899905,0.9216703489899905,0.9271211797392606
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9191111805169428,0.9179311818764694,0.9176628451526704,0.9141265866474417,0.9113925557301671,0.9118093142682729,0.9118093142682729,0.9179311818764694
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9276901985862135,0.9271211797392606,0.9273227943641824,0.9201910887794549,0.924136837203888,0.9220679752060477,0.9220679752060477,0.9271211797392606
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9268120674967234,0.9269074588587305,0.9267946000041009,0.922930907993083,0.9195818345847157,0.9211943583825102,0.9211943583825102,0.9269074588587305
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9208193015132691,0.9196409489207096,0.9196171798007018,0.913603391136956,0.9162462022001048,0.9143403776527053,0.9143403776527053,0.9196409489207096
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9287115812441201,0.9288309467835008,0.9287491504637186,0.9236591853126733,0.9229475292474244,0.9232768227408564,0.9232768227408564,0.9288309467835008
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9237791302375636,0.9239153665313101,0.9235382110181045,0.9228169355268113,0.91422446306967,0.9181649016410461,0.9181649016410461,0.9239153665313101
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9111996754325578,0.9042530455225476,0.9046292283000276,0.8964406266448544,0.9103640358535592,0.9006299761061604,0.9006299761061604,0.9042530455225476
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9260724604757108,0.9258388544560804,0.9255217423205092,0.921719025199998,0.9185029101914907,0.9195996970004089,0.9195996970004089,0.9258388544560804
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9285198211322346,0.9284035050224407,0.9284459540704684,0.9225156009517326,0.9239956929165939,0.923241077571291,0.923241077571291,0.9284035050224407
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9291630125975597,0.9275486215003206,0.9278509318747313,0.9192293259889844,0.9277909318433153,0.9230213669423794,0.9230213669423794,0.9275486215003206
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9308937927920248,0.9301132720666809,0.9302579920896166,0.92303482197562,0.9278202956754554,0.9252058242947299,0.9252058242947299,0.9301132720666809
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.928525583728982,0.9273349006197905,0.9274031085957729,0.9207967103162183,0.9255868983179094,0.9227138777923933,0.9227138777923933,0.9273349006197905
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9242084173105836,0.9187860653985894,0.9199090834378064,0.9091913711191211,0.9226287468715441,0.9139863108063649,0.9139863108063649,0.9187860653985894
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9221643332340361,0.9224193203675999,0.9220675534003816,0.9185470200079976,0.9142590361445784,0.9161160572081134,0.9161160572081134,0.9224193203675999
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9287624187308009,0.9271211797392606,0.9275212689246404,0.9186133338903194,0.9271111111111111,0.922408113088364,0.922408113088364,0.9271211797392606
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9244592455253504,0.9247702500534302,0.9244274726099642,0.9219384642840495,0.9159320179267795,0.9186989199021957,0.9186989199021957,0.9247702500534302
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9224869553513962,0.92263304124813,0.9222230658797514,0.9197955836891483,0.914242127932018,0.916586319056584,0.916586319056584,0.92263304124813
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9249111521151494,0.9245565291729002,0.9246988618985421,0.9183614764050274,0.9206043012630231,0.9194383435876959,0.9194383435876959,0.9245565291729002
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9299454861156737,0.9298995511861509,0.929905894753258,0.9248043007592427,0.9257469297479775,0.9252603669499023,0.9252603669499023,0.9298995511861509
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9228711741629768,0.9217781577260098,0.9218395582912292,0.9144850092371115,0.9185156277283045,0.9160560541991164,0.9160560541991164,0.9217781577260098
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9288278101555965,0.9290446676640308,0.9287474403938972,0.9254537789932539,0.921506780746173,0.9232388892085694,0.9232388892085694,0.9290446676640308
fusion_model_new_epoch_3_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9296264208705806,0.9292583885445608,0.9292607885430667,0.92322059365498,0.9257285664396716,0.9243064137670642,0.9243064137670642,0.9292583885445608
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9264084007395482,0.9254114126950203,0.9254335685497644,0.9187353902280812,0.9228079273616204,0.9203352116903932,0.9203352116903932,0.9254114126950203
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9236402672234095,0.92306048300919,0.9222490970612437,0.9232069495135319,0.9113099935975787,0.9158272842036891,0.9158272842036891,0.92306048300919
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.912856981551666,0.9093823466552682,0.9071565304501175,0.9203617867438171,0.8877441941679763,0.8990125289009461,0.8990125289009461,0.9093823466552682
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9231453243944225,0.92284676212866,0.9225727545549117,0.9181644820561222,0.9161307549036727,0.9166685409629189,0.9166685409629189,0.92284676212866
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9251821674778574,0.9251976918144903,0.9249682721295278,0.9230474403992378,0.9165252604621384,0.9195717554731937,0.9195717554731937,0.9251976918144903
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.923370106629964,0.9237016456507801,0.923358546648095,0.9206045283886691,0.9152772830452243,0.9177121901382029,0.9177121901382029,0.9237016456507801
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9288260346969267,0.9288309467835008,0.9287931073423653,0.923220586720875,0.9236358477387813,0.9233924040463078,0.9233924040463078,0.9288309467835008
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9230114416229503,0.9219918786065399,0.9217436930728379,0.9177406006540997,0.9160858506489727,0.9160928145761525,0.9160928145761525,0.9219918786065399
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9247442174190605,0.9243428082923701,0.9243132673232644,0.9179304026282572,0.9202767301088411,0.9188869551456401,0.9188869551456401,0.9243428082923701
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.925737791147119,0.9258388544560804,0.925769003426505,0.9203480769320557,0.920010214772132,0.9201570817693541,0.9201570817693541,0.9258388544560804
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9281594764118669,0.9281897841419107,0.9279222036896856,0.9247655694027942,0.9216575577673011,0.9229043787518524,0.9229043787518524,0.9281897841419107
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9223449038003236,0.9224193203675999,0.9216486398149062,0.9215230551664971,0.9102847913392701,0.9149519534519369,0.9149519534519369,0.9224193203675999
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9206651900351195,0.9189997862791195,0.9186442361025151,0.9157427604376932,0.911865985681858,0.9124773516879435,0.9124773516879435,0.9189997862791195
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.924417540544974,0.9243428082923701,0.9238082372033705,0.9249645545402231,0.9130603282696002,0.9183395630829781,0.9183395630829781,0.9243428082923701
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9288190924437618,0.9290446676640308,0.9288604396913583,0.9246408939126632,0.9223473313544032,0.9234030589287961,0.9234030589287961,0.9290446676640308
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9215140879230742,0.9215644368454798,0.9210658637743343,0.9212964453119673,0.9105843664513125,0.9153905823073328,0.9153905823073328,0.9215644368454798
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9176746127100722,0.9166488565932892,0.9156927043653236,0.9212949811538662,0.901477125894884,0.9096301812938409,0.9096301812938409,0.9166488565932892
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.923536779976953,0.9237016456507801,0.9233222724395584,0.9225476532812761,0.9142304289622257,0.9180349061736726,0.9180349061736726,0.9237016456507801
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9260597677097225,0.9256251335755503,0.9250108660578675,0.9238441962824973,0.9160525580583202,0.9189018199179785,0.9189018199179785,0.9256251335755503
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_64_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9256728155067799,0.9249839709339602,0.9248285308546519,0.9199684448793254,0.9202078749781736,0.9195726483446413,0.9195726483446413,0.9249839709339602
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9202668934678525,0.9187860653985894,0.9175827639851234,0.9213147182551037,0.9043076363424714,0.9102720852040526,0.9102720852040526,0.9187860653985894
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9252109527684701,0.9243428082923701,0.9243869059949328,0.9176130939347619,0.9222003957860427,0.9195542957506019,0.9195542957506019,0.9243428082923701
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9183854456077204,0.9168625774738192,0.9155389502438493,0.9198906086221621,0.9019344042838018,0.9081845961401251,0.9081845961401251,0.9168625774738192
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9286250464064378,0.9288309467835008,0.9284664000165326,0.9269245386199193,0.9204730807287119,0.9233595144642491,0.9233595144642491,0.9288309467835008
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9266878345498089,0.9264800170976705,0.9258294893969817,0.9270530565844496,0.9159743030091381,0.9205299042119074,0.9205299042119074,0.9264800170976705
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9194686648293373,0.9175037401154092,0.9161350716223802,0.9209241308041826,0.9019743321110529,0.9083753204545914,0.9083753204545914,0.9175037401154092
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.92407766993902,0.9239153665313101,0.9231462468024808,0.9245246324528223,0.9116918689249752,0.9170095890647838,0.9170095890647838,0.9239153665313101
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9253817336628167,0.9254114126950203,0.9250508191713439,0.9224036315085665,0.9177505674873406,0.9196436757769154,0.9196436757769154,0.9254114126950203
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9257033344210096,0.9254114126950203,0.9253991096736053,0.9191969538700088,0.9213372038880158,0.9201190776900964,0.9201190776900964,0.9254114126950203
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_128,0.9230391947583626,0.9222055994870699,0.9221149186259253,0.9161186474557237,0.9179347826086958,0.9165308666367119,0.9165308666367119,0.9222055994870699
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9244986373066193,0.92327420388972,0.9233747425150193,0.9159707931101133,0.9213174727897097,0.9181835793653392,0.9181835793653392,0.92327420388972
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9204175924599254,0.9198546698012395,0.919031849263386,0.9193461875682155,0.9079475874512543,0.9122168432253153,0.9122168432253153,0.9198546698012395
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9224500570959938,0.9202821115622997,0.92080934209173,0.911149086059249,0.9206664338513474,0.9152904925906885,0.9152904925906885,0.9202821115622997
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9249789870178698,0.9249839709339602,0.9244932031466937,0.9230116249078923,0.9158135149292823,0.9187822830789566,0.9187822830789566,0.9249839709339602
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9256853130163604,0.9256251335755503,0.9255397253071197,0.9202118093843511,0.9209326872708224,0.9204557036166746,0.9204557036166746,0.9256251335755503
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9236856197305727,0.9239153665313101,0.9236203158641981,0.919750429944659,0.9161696932658169,0.9177312568802138,0.9177312568802138,0.9239153665313101
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9234643238140584,0.92284676212866,0.9230712034783365,0.9159441945338589,0.9193916826727199,0.9175609091314163,0.9175609091314163,0.92284676212866
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.922571024182081,0.9213507159649498,0.9200399705057337,0.9237774483953682,0.9063403759967406,0.9125448119012941,0.9125448119012941,0.9213507159649498
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9282651766093473,0.9279760632613806,0.9274709903465878,0.9264038038624794,0.91894275653338,0.9218469318914185,0.9218469318914185,0.9279760632613806
fusion_model_new_epoch_5_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.9216935041348313,0.9213507159649498,0.9212118426084814,0.9188788659817257,0.9132679704324543,0.9157906711553312,0.9157906711553312,0.9213507159649498
